_id,userId,bitId,watchedMs,totalDurationMs,watchPercent,completedWatch,rewatched,replayCount,pauseCount,soundOn,tappedProduct,scrolledToProduct,addedToCart,likedDuringWatch,sharedDuringWatch,source,deviceType,timestamp,__v
{'$oid': '6a1c99d561d3ca2f1470c3e8'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1892d7fcdbfad047e3eedc'},902,63506,1,False,True,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},False,False,False,False,recommendation,ios,{'$date': '2026-05-31T20:28:05.265Z'},0
{'$oid': '6a1c99d861d3ca2f1470c3e9'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18916afcdbfad047e3ecb3'},2071,60301,3,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,ios,{'$date': '2026-05-31T20:28:08.486Z'},0
{'$oid': '6a1c99da61d3ca2f1470c3ea'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18903ffcdbfad047e3ea86'},636,45250,1,False,True,0,0,True,{'$oid': '6a18903ffcdbfad047e3ea86'},False,False,False,False,recommendation,ios,{'$date': '2026-05-31T20:28:10.244Z'},0
{'$oid': '6a1c99dd61d3ca2f1470c3eb'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a188f05fcdbfad047e3e8ee'},847,116563,1,False,False,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,ios,{'$date': '2026-05-31T20:28:13.024Z'},0
{'$oid': '6a1c99e861d3ca2f1470c3ec'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a130b7ea9955ce94395f9c6'},5189,48917,11,False,True,0,0,True,{'$oid': '6a130b7ea9955ce94395f9c6'},False,False,False,False,recommendation,ios,{'$date': '2026-05-31T20:28:24.164Z'},0
{'$oid': '6a1ce5f961d3ca2f1470c5f0'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a189f6efcdbfad047e3fc69'},3671,30162,12,False,True,0,0,True,{'$oid': '6a189f6efcdbfad047e3fc69'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T01:52:57.976Z'},0
{'$oid': '6a1ce5fb61d3ca2f1470c5f1'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1892d7fcdbfad047e3eedc'},995,63506,2,False,True,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T01:52:59.72Z'},0
{'$oid': '6a1ce60a61d3ca2f1470c5f2'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18903ffcdbfad047e3ea86'},12398,45250,27,False,True,0,0,True,{'$oid': '6a18903ffcdbfad047e3ea86'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T01:53:14.033Z'},0
{'$oid': '6a1ce61061d3ca2f1470c5f3'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1878f7fcdbfad047e3e197'},1912,42567,4,False,False,0,0,True,{'$oid': '6a1878f7fcdbfad047e3e197'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T01:53:20.221Z'},0
{'$oid': '6a1ce61261d3ca2f1470c5f4'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a188f05fcdbfad047e3e8ee'},1465,116563,1,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T01:53:22.465Z'},0
{'$oid': '6a1ce61461d3ca2f1470c5f5'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18903ffcdbfad047e3ea86'},1690,45250,4,False,True,0,0,True,{'$oid': '6a18903ffcdbfad047e3ea86'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T01:53:24.351Z'},0
{'$oid': '6a1ce61a61d3ca2f1470c5f6'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a130b7ea9955ce94395f9c6'},3038,48917,6,False,True,0,0,True,{'$oid': '6a130b7ea9955ce94395f9c6'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T01:53:30.548Z'},0
{'$oid': '6a1cf72f61d3ca2f1470c800'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a189f6efcdbfad047e3fc69'},8816,30162,29,False,True,0,0,True,{'$oid': '6a189f6efcdbfad047e3fc69'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:06:23.003Z'},0
{'$oid': '6a1cf73661d3ca2f1470c801'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1892d7fcdbfad047e3eedc'},6872,63506,11,False,True,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},True,False,False,False,recommendation,android,{'$date': '2026-06-01T03:06:30.574Z'},0
{'$oid': '6a1cf73961d3ca2f1470c802'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18916afcdbfad047e3ecb3'},2752,60301,5,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:06:33.542Z'},0
{'$oid': '6a1cf74861d3ca2f1470c803'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a108c54a9955ce94394fb1e'},4770,30337,16,False,True,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:06:48.388Z'},0
{'$oid': '6a1cf75261d3ca2f1470c804'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a101a44a9955ce94394ce5d'},4663,30314,15,False,True,0,0,True,{'$oid': '6a101a44a9955ce94394ce5d'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:06:58.068Z'},0
{'$oid': '6a1cf77261d3ca2f1470c864'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1892d7fcdbfad047e3eedc'},3079,63506,5,False,True,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:07:30.074Z'},0
{'$oid': '6a1cf77361d3ca2f1470c865'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18916afcdbfad047e3ecb3'},1552,60301,3,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:07:31.985Z'},0
{'$oid': '6a1cf77961d3ca2f1470c866'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18903ffcdbfad047e3ea86'},5333,45257,12,False,True,0,0,True,{'$oid': '6a18903ffcdbfad047e3ea86'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:07:37.866Z'},0
{'$oid': '6a1cf77c61d3ca2f1470c867'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a188f05fcdbfad047e3e8ee'},2293,116563,2,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:07:40.287Z'},0
{'$oid': '6a1cf78061d3ca2f1470c868'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1878f7fcdbfad047e3e197'},3403,42585,8,False,True,0,0,True,{'$oid': '6a1878f7fcdbfad047e3e197'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:07:44.238Z'},0
{'$oid': '6a1cf78361d3ca2f1470c869'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},2063,52664,4,False,True,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T03:07:47.251Z'},0
{'$oid': '6a1d0db761d3ca2f1470ca2c'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a189f6efcdbfad047e3fc69'},4857,30162,16,False,True,0,0,True,{'$oid': '6a189f6efcdbfad047e3fc69'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T04:42:31.528Z'},0
{'$oid': '6a1d0db961d3ca2f1470ca2d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1892d7fcdbfad047e3eedc'},1509,63506,2,False,True,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T04:42:33.322Z'},0
{'$oid': '6a1d0dbd61d3ca2f1470ca2e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18916afcdbfad047e3ecb3'},2799,60301,5,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T04:42:37.906Z'},0
{'$oid': '6a1d0dc261d3ca2f1470ca2f'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a18903ffcdbfad047e3ea86'},4619,45257,10,False,True,0,0,True,{'$oid': '6a18903ffcdbfad047e3ea86'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T04:42:42.859Z'},0
{'$oid': '6a1d0dc561d3ca2f1470ca30'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a188f05fcdbfad047e3e8ee'},2866,116563,2,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T04:42:45.871Z'},0
{'$oid': '6a1d0df661d3ca2f1470ca74'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1878f7fcdbfad047e3e197'},3369,42585,8,False,True,0,0,True,{'$oid': '6a1878f7fcdbfad047e3e197'},True,False,False,False,recommendation,android,{'$date': '2026-06-01T04:43:34.743Z'},0
{'$oid': '6a1d144c61d3ca2f1470cbee'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0efbb6c5a9d08fea4c6025'},21479,81133,26,False,True,0,0,True,{'$oid': '6a0efbb6c5a9d08fea4c6025'},False,False,False,False,feed,android,{'$date': '2026-06-01T05:10:36.374Z'},0
{'$oid': '6a1d5bf861d3ca2f1470d05a'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1892d7fcdbfad047e3eedc'},16845,63506,27,False,False,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},True,False,False,False,recommendation,android,{'$date': '2026-06-01T10:16:24.41Z'},0
{'$oid': '6a1d612261d3ca2f1470d13c'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a18916afcdbfad047e3ecb3'},4325,60301,7,False,False,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T10:38:26.075Z'},0
{'$oid': '6a1d612761d3ca2f1470d13d'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a189f6efcdbfad047e3fc69'},1402,30162,5,False,False,0,0,True,{'$oid': '6a189f6efcdbfad047e3fc69'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T10:38:31.335Z'},0
{'$oid': '6a1d612d61d3ca2f1470d13e'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a18916afcdbfad047e3ecb3'},963,60301,2,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T10:38:37.766Z'},0
{'$oid': '6a1d633b61d3ca2f1470d2d9'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a18903ffcdbfad047e3ea86'},10424,45257,23,False,False,0,0,True,{'$oid': '6a18903ffcdbfad047e3ea86'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T10:47:23.894Z'},0
{'$oid': '6a1d6c2f61d3ca2f1474d50c'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a188f05fcdbfad047e3e8ee'},6346,116563,5,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T11:25:35.015Z'},0
{'$oid': '6a1d76a461d3ca2f1474e0f8'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a188f05fcdbfad047e3e8ee'},5339,116563,5,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T12:10:12.895Z'},0
{'$oid': '6a1d8e0561d3ca2f147500a7'},{'$oid': '69e36470330134cd220d6fd0'},{'$oid': '6a0c67bed4f03db64a78af0b'},7073,15633,45,False,False,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,feed,android,{'$date': '2026-06-01T13:49:57.996Z'},0
{'$oid': '6a1d93f361d3ca2f147504c9'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1d93cd61d3ca2f147504b8'},0,0,0,False,False,0,0,True,,False,False,False,True,feed,android,{'$date': '2026-06-01T14:15:15.937Z'},0
{'$oid': '6a1d976d61d3ca2f14750a5b'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a130a9ba9955ce94395f998'},13256,34634,38,False,False,0,1,True,{'$oid': '6a130a9ba9955ce94395f998'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T14:30:05.925Z'},0
{'$oid': '6a1d977261d3ca2f14750a5c'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a18916afcdbfad047e3ecb3'},4179,60301,7,False,False,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T14:30:10.371Z'},0
{'$oid': '6a1d97a661d3ca2f14750a5d'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a085a6c1a9ba20ae97fa263'},1474,44884,3,False,False,0,0,True,{'$oid': '6a085a6c1a9ba20ae97fa263'},False,False,False,False,feed,ios,{'$date': '2026-06-01T14:31:02.186Z'},0
{'$oid': '6a1da0da61d3ca2f14751237'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a18916afcdbfad047e3ecb3'},18322,60301,30,False,True,0,0,True,{'$oid': '6a18916afcdbfad047e3ecb3'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T15:10:18.902Z'},0
{'$oid': '6a1da0e761d3ca2f1475123e'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a188f05fcdbfad047e3e8ee'},8430,116563,7,False,False,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T15:10:31.411Z'},0
{'$oid': '6a1da0ec61d3ca2f1475123f'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a188f05fcdbfad047e3e8ee'},3396,116563,3,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T15:10:36.186Z'},0
{'$oid': '6a1da0fa61d3ca2f1475125e'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a108c54a9955ce94394fb1e'},10345,30337,34,False,False,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T15:10:50.604Z'},0
{'$oid': '6a1da10c61d3ca2f1475131f'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a0eee72ed25ae0d7deabbfc'},11609,53960,22,False,False,0,0,True,{'$oid': '6a0eee72ed25ae0d7deabbfc'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T15:11:08.806Z'},0
{'$oid': '6a1da13261d3ca2f14751401'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1d93cd61d3ca2f147504b8'},23300,23300,100,True,True,1,0,True,{'$oid': '6a1d93cd61d3ca2f147504b8'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T15:11:46.317Z'},0
{'$oid': '6a1da46361d3ca2f14751bcf'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a1d93cd61d3ca2f147504b8'},12508,23300,54,False,False,0,0,True,{'$oid': '6a1d93cd61d3ca2f147504b8'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:25:23.438Z'},0
{'$oid': '6a1da47061d3ca2f14751c90'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a1d93d461d3ca2f147504c8'},9113,15200,60,False,False,0,0,True,{'$oid': '6a1d93d461d3ca2f147504c8'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:25:36.028Z'},0
{'$oid': '6a1da47361d3ca2f14751c91'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a1d93d461d3ca2f147504c8'},1106,15200,7,False,True,0,0,True,{'$oid': '6a1d93d461d3ca2f147504c8'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:25:39.145Z'},0
{'$oid': '6a1da47e61d3ca2f14751c92'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a188f05fcdbfad047e3e8ee'},7097,116563,6,False,True,0,0,True,{'$oid': '6a188f05fcdbfad047e3e8ee'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:25:50.873Z'},0
{'$oid': '6a1da48461d3ca2f14751c93'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a1878f7fcdbfad047e3e197'},5056,42567,12,False,False,0,0,True,{'$oid': '6a1878f7fcdbfad047e3e197'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:25:56.206Z'},0
{'$oid': '6a1da4bb61d3ca2f14751e7a'},{'$oid': '69e36470330134cd220d6fd0'},{'$oid': '6a1da45861d3ca2f14751bce'},13328,19999,67,False,False,0,0,True,{'$oid': '6a1da45861d3ca2f14751bce'},False,False,False,False,profile,android,{'$date': '2026-06-01T15:26:51.67Z'},0
{'$oid': '6a1da4f261d3ca2f14751f7d'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1d93cd61d3ca2f147504b8'},23300,23300,100,True,True,1,0,True,{'$oid': '6a1d93cd61d3ca2f147504b8'},False,False,False,False,profile,android,{'$date': '2026-06-01T15:27:46.754Z'},0
{'$oid': '6a1da5c061d3ca2f147520c4'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a1878f7fcdbfad047e3e197'},1046,42567,2,False,True,0,0,True,{'$oid': '6a1878f7fcdbfad047e3e197'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:31:12.215Z'},0
{'$oid': '6a1da5c361d3ca2f147520c5'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},3266,52650,6,False,True,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:31:15.669Z'},0
{'$oid': '6a1da5cc61d3ca2f147520c6'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0c58c8d4f03db64a788ccd'},3286,36033,9,False,True,0,0,True,{'$oid': '6a0c58c8d4f03db64a788ccd'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:31:24.274Z'},0
{'$oid': '6a1da5d761d3ca2f147520c7'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0823a91a9ba20ae97f0b3b'},7163,31778,23,False,True,0,0,True,{'$oid': '6a0823a91a9ba20ae97f0b3b'},False,False,True,False,recommendation,ios,{'$date': '2026-06-01T15:31:35.074Z'},0
{'$oid': '6a1da5d861d3ca2f147520c8'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0816641a9ba20ae97ef8a0'},1851,57606,3,False,True,0,0,True,{'$oid': '6a0816641a9ba20ae97ef8a0'},False,False,True,False,recommendation,ios,{'$date': '2026-06-01T15:31:36.952Z'},0
{'$oid': '6a1da5df61d3ca2f147520c9'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0814ae1a9ba20ae97ee853'},6530,18326,36,False,True,0,0,True,{'$oid': '6a0814ae1a9ba20ae97ee853'},False,False,False,False,recommendation,ios,{'$date': '2026-06-01T15:31:43.736Z'},0
{'$oid': '6a1dad3161d3ca2f147523cf'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1daccb61d3ca2f147522ed'},17813,17813,100,True,False,1,0,True,{'$oid': '6a1daccb61d3ca2f147522ed'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T16:02:57.117Z'},0
{'$oid': '6a1dad6461d3ca2f1475243c'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1d93d461d3ca2f147504c8'},1179,15238,8,False,False,0,0,True,{'$oid': '6a1d93d461d3ca2f147504c8'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T16:03:48.826Z'},0
{'$oid': '6a1dada761d3ca2f1475243d'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1da3ea61d3ca2f14751546'},54762,54762,100,True,False,1,1,True,{'$oid': '6a1da3ea61d3ca2f14751546'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T16:04:55.918Z'},0
{'$oid': '6a1dada961d3ca2f1475243e'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a18903ffcdbfad047e3ea86'},971,45257,2,False,True,0,0,True,{'$oid': '6a18903ffcdbfad047e3ea86'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T16:04:57.201Z'},0
{'$oid': '6a1dadda61d3ca2f1475243f'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1d93cd61d3ca2f147504b8'},23300,23300,100,True,True,2,0,True,{'$oid': '6a1d93cd61d3ca2f147504b8'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T16:05:46.323Z'},0
{'$oid': '6a1daddc61d3ca2f14752440'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a1892d7fcdbfad047e3eedc'},1611,63506,3,False,True,0,0,True,{'$oid': '6a1892d7fcdbfad047e3eedc'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T16:05:48.597Z'},0
{'$oid': '6a1daddd61d3ca2f14752441'},{'$oid': '6a1d5b3e61d3ca2f1470cf8e'},{'$oid': '6a189f6efcdbfad047e3fc69'},919,30162,3,False,True,0,0,True,{'$oid': '6a189f6efcdbfad047e3fc69'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T16:05:49.904Z'},0
{'$oid': '6a1dc6b061d3ca2f147526e5'},{'$oid': '69d51488f367bc1222c6fc36'},{'$oid': '6a1daccb61d3ca2f147522ed'},2160,17813,12,False,False,0,0,True,{'$oid': '6a1daccb61d3ca2f147522ed'},False,False,False,False,recommendation,android,{'$date': '2026-06-01T17:51:44.239Z'},0
{'$oid': '6a1dc6e161d3ca2f14752725'},{'$oid': '69d51488f367bc1222c6fc36'},{'$oid': '69f8fb9568f7e97ef441c429'},3180,17112,19,False,False,0,0,True,{'$oid': '69f8fb9568f7e97ef441c429'},False,False,False,False,feed,android,{'$date': '2026-06-01T17:52:33.089Z'},0
{'$oid': '6a1dc70961d3ca2f14752726'},{'$oid': '69d51488f367bc1222c6fc36'},{'$oid': '6a0c67bed4f03db64a78af0b'},15633,15633,100,True,False,1,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},True,False,False,False,feed,android,{'$date': '2026-06-01T17:53:13.694Z'},0
{'$oid': '6a1dcc5961d3ca2f14752859'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a1daccb61d3ca2f147522ed'},5481,17813,31,False,False,0,0,True,{'$oid': '6a1daccb61d3ca2f147522ed'},True,False,False,False,recommendation,android,{'$date': '2026-06-01T18:15:53.94Z'},0
{'$oid': '6a1dcccc61d3ca2f14752864'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a1da45861d3ca2f14751bce'},8218,19999,41,False,False,0,0,True,{'$oid': '6a1da45861d3ca2f14751bce'},True,False,False,False,recommendation,android,{'$date': '2026-06-01T18:17:48.878Z'},0
{'$oid': '6a1dcd3861d3ca2f14752907'},{'$oid': '69e51ea68174770ee78f3b81'},{'$oid': '6a1da45861d3ca2f14751bce'},5588,19999,28,False,True,0,0,True,{'$oid': '6a1da45861d3ca2f14751bce'},True,False,True,False,recommendation,android,{'$date': '2026-06-01T18:19:36.16Z'},0
{'$oid': '6a1dd0d461d3ca2f1475316f'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a1daccb61d3ca2f147522ed'},17770,17770,100,True,False,1,1,False,{'$oid': '6a1daccb61d3ca2f147522ed'},True,False,False,False,recommendation,ios,{'$date': '2026-06-01T18:35:00.801Z'},0
{'$oid': '6a1dd14361d3ca2f147531b3'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '69ece24543cd9b163f98247f'},18767,18767,100,True,False,1,0,False,{'$oid': '69ece24543cd9b163f98247f'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:36:51.811Z'},0
{'$oid': '6a1dd14461d3ca2f147531b4'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '69f8fb9568f7e97ef441c429'},951,17112,6,False,False,0,0,True,{'$oid': '69f8fb9568f7e97ef441c429'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:36:52.585Z'},0
{'$oid': '6a1dd14761d3ca2f147531b5'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '69b99c44d5ba7b8d34df60eb'},2199,15445,14,False,False,0,0,True,{'$oid': '69b99c44d5ba7b8d34df60eb'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:36:55.234Z'},0
{'$oid': '6a1dd14d61d3ca2f147531b6'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a108c54a9955ce94394fb1e'},2636,30333,9,False,False,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:37:01.058Z'},0
{'$oid': '6a1dd14e61d3ca2f147531b7'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a101a44a9955ce94394ce5d'},1552,30300,5,False,False,0,0,True,{'$oid': '6a101a44a9955ce94394ce5d'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:37:02.711Z'},0
{'$oid': '6a1dd15061d3ca2f147531b8'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a097fdfb7bb9861659c9a20'},338,31461,1,False,False,0,0,True,{'$oid': '6a097fdfb7bb9861659c9a20'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:37:04.145Z'},0
{'$oid': '6a1dd15061d3ca2f147531b9'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a0c67bed4f03db64a78af0b'},312,15633,2,False,False,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:37:04.772Z'},0
{'$oid': '6a1dd15e61d3ca2f147531ba'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a097fdfb7bb9861659c9a20'},13576,31461,43,False,True,0,0,False,{'$oid': '6a097fdfb7bb9861659c9a20'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:37:18.97Z'},0
{'$oid': '6a1dd16f61d3ca2f147531bb'},{'$oid': '6a1d968a61d3ca2f14750673'},{'$oid': '6a0c67bed4f03db64a78af0b'},15633,15633,100,True,True,1,0,False,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,feed,ios,{'$date': '2026-06-01T18:37:35.914Z'},0
